variant,date,window_index,time_mode,scale_structure,diagnostic,module_path,module_type,mean,min,max
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.6.kernels.1.kernels.1,RQKernel,0.6159500698847309,0.19164475838014405,0.912052725832524
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.7.kernels.0.kernels.0,MaternKernel,0.495456743505334,0.19496609268992257,0.9772026334951853
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.7.kernels.0.kernels.1,RQKernel,0.4706092413954013,0.1737900315227534,1.0066420393957314
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,lengthscale,covar_module.kernels.0.kernels.7.kernels.1,MaternKernel,4.373143079680065,1.004876469050474,9.99961819937632
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.006335549289233117,0.005432932946608793,0.007312876933826179
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.0.raw_constant,Parameter,0.15341659337926697,0.15341659337926697,0.15341659337926697
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.1.raw_constant,Parameter,0.2174631153744598,0.2174631153744598,0.2174631153744598
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.2.raw_constant,Parameter,0.12321868309635159,0.12321868309635159,0.12321868309635159
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.3.raw_constant,Parameter,0.11335469987141716,0.11335469987141716,0.11335469987141716
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.4.raw_constant,Parameter,0.08882917131993658,0.08882917131993658,0.08882917131993658
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.5.raw_constant,Parameter,0.05058955944040394,0.05058955944040394,0.05058955944040394
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.6.raw_constant,Parameter,-0.006254181467044468,-0.006254181467044468,-0.006254181467044468
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.7.raw_constant,Parameter,0.09864058562931904,0.09864058562931904,0.09864058562931904
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.8.raw_constant,Parameter,-0.05017658485770293,-0.05017658485770293,-0.05017658485770293
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.9.raw_constant,Parameter,0.10881621696206487,0.10881621696206487,0.10881621696206487
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.10.raw_constant,Parameter,-0.19819211689593988,-0.19819211689593988,-0.19819211689593988
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.11.raw_constant,Parameter,-0.22677933075424825,-0.22677933075424825,-0.22677933075424825
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.12.raw_constant,Parameter,-0.1382510459094054,-0.1382510459094054,-0.1382510459094054
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.13.raw_constant,Parameter,-0.17307121160335637,-0.17307121160335637,-0.17307121160335637
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.14.raw_constant,Parameter,0.09644148131051425,0.09644148131051425,0.09644148131051425
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.15.raw_constant,Parameter,0.12933414277943694,0.12933414277943694,0.12933414277943694
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.16.raw_constant,Parameter,-0.048995454687023106,-0.048995454687023106,-0.048995454687023106
positive_beta_prior__no_component_scales_neither,2026-03-31,10,neither,no_component_scales,mean_constant,mean_module.base_means.17.raw_constant,Parameter,-0.02764027436643477,-0.02764027436643477,-0.02764027436643477
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,outputscale,covar_module.kernels.0,_Module,0.024997793770610528,0.024997793770610528,0.024997793770610528
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,time_varying_effective_lengthscale_train,covar_module.kernels.0.base_kernel,_Module,9.559846506314788e-05,3.2209225296688624e-06,0.0004668890873479248
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,time_varying_effective_lengthscale_eval,covar_module.kernels.0.base_kernel,_Module,2.9603806296530544e-06,2.9603806296530535e-06,2.960380629653054e-06
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.0,MaternKernel,0.12354630444893824,0.12354630444893824,0.12354630444893824
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.1,MaternKernel,1.125366774582468,0.3849363017578808,2.3582392395699325
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.2,MaternKernel,0.7326892308841382,0.5151676318516958,0.8699476726930554
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.3,RQKernel,0.7453639149686209,0.49868912606580307,0.8809597284199657
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.5.kernels.0,MaternKernel,0.05764307343578535,0.05764307343578535,0.05764307343578535
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.5.kernels.1,MaternKernel,1.030724835370411,0.3587384479490612,2.4347588120814203
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.6.kernels.0,MaternKernel,0.027923630424696227,0.027923630424696227,0.027923630424696227
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.6.kernels.1.kernels.0,MaternKernel,0.7745815854967486,0.7201285881851052,0.8269910149875598
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.6.kernels.1.kernels.1,RQKernel,0.7801109037698367,0.7233377016569892,0.8286233844278361
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.7.kernels.0.kernels.0,MaternKernel,0.6733653982091771,0.5680466307036517,0.8577328738090376
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.7.kernels.0.kernels.1,RQKernel,0.6547801038796894,0.5192166240462239,0.8619398810831758
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,lengthscale,covar_module.kernels.0.base_kernel.base_kernel.kernels.7.kernels.1,MaternKernel,1.5254848662797071,0.5020680962031709,4.021607991516431
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.00652687592497306,0.00572622053897587,0.007030093900095534
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.0.raw_constant,Parameter,0.06171144600605385,0.06171144600605385,0.06171144600605385
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.1.raw_constant,Parameter,0.06093955760486161,0.06093955760486161,0.06093955760486161
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.2.raw_constant,Parameter,0.0065044255576957345,0.0065044255576957345,0.0065044255576957345
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.3.raw_constant,Parameter,-0.05028184552876719,-0.05028184552876719,-0.05028184552876719
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.4.raw_constant,Parameter,-0.04422708008180588,-0.04422708008180588,-0.04422708008180588
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.5.raw_constant,Parameter,-0.04344255883208666,-0.04344255883208666,-0.04344255883208666
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.6.raw_constant,Parameter,-0.052680235990442636,-0.052680235990442636,-0.052680235990442636
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.7.raw_constant,Parameter,-0.00847765163857531,-0.00847765163857531,-0.00847765163857531
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.8.raw_constant,Parameter,-0.027696447428537184,-0.027696447428537184,-0.027696447428537184
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.9.raw_constant,Parameter,-0.04055078917972865,-0.04055078917972865,-0.04055078917972865
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.10.raw_constant,Parameter,-0.03604354769349813,-0.03604354769349813,-0.03604354769349813
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.11.raw_constant,Parameter,-0.05442484397027859,-0.05442484397027859,-0.05442484397027859
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.12.raw_constant,Parameter,-0.015340258183665639,-0.015340258183665639,-0.015340258183665639
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.13.raw_constant,Parameter,-0.0418034675855823,-0.0418034675855823,-0.0418034675855823
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.14.raw_constant,Parameter,-0.001107948403752751,-0.001107948403752751,-0.001107948403752751
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.15.raw_constant,Parameter,0.03103290110956619,0.03103290110956619,0.03103290110956619
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.16.raw_constant,Parameter,-0.011874384492813368,-0.011874384492813368,-0.011874384492813368
positive_beta_prior__global_scale_lengthscale_only,2026-03-31,10,lengthscale_only,global_scale,mean_constant,mean_module.base_means.17.raw_constant,Parameter,0.016127425175533085,0.016127425175533085,0.016127425175533085
positive_beta_prior__global_scale_neither,2026-03-31,10,neither,global_scale,outputscale,covar_module.kernels.0,AdditiveKernel,0.04327507409721153,0.04327507409721153,0.04327507409721153
positive_beta_prior__global_scale_neither,2026-03-31,10,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.04513825847084497,0.04513825847084497,0.04513825847084497
positive_beta_prior__global_scale_neither,2026-03-31,10,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,1.5640300746742535,0.27472761191323164,3.3272173158357345
positive_beta_prior__global_scale_neither,2026-03-31,10,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.6280609930490761,0.26236312639875403,0.914290100158982
positive_beta_prior__global_scale_neither,2026-03-31,10,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.6475883761015759,0.226493116221919,0.9409723756056769
positive_beta_prior__global_scale_neither,2026-03-31,10,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.kernels.0,MaternKernel,0.026773146409392923,0.026773146409392923,0.026773146409392923
positive_beta_prior__global_scale_neither,2026-03-31,10,neither,global_scale,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.kernels.1,MaternKernel,1.357623641992205,0.28338365144753935,3.1089703983715444
